	Fecha	Día de la Semana	Uds.V	Base	Impuestos	Neto	Venta/Uds	Docs	Venta/Doc
302	01/03/2024	5	308.782	26,854.5734	4,296.7466	31,151.32	100.88450752	145	214.83668966
303	29/02/2024	4	170.748	26,794.4011	4,287.1189	31,081.52	182.03153185	90	345.35022222
304	28/02/2024	3	171	15,287.9146	2,446.0854	17,734	103.70760234	48	369.45833333
305	27/02/2024	2	293.03	47,648.0388	7,623.7512	55,271.79	188.62160871	133	415.57736842
306	26/02/2024	1	379.35	25,158.385	3,585.495	28,743.88	75.77139844	142	202.42169014
307	25/02/2024	7	1,122.782	113,840.4935	16,140.9365	129,981.43	115.76729053	361	360.05936288
308	24/02/2024	6	1,148.692	118,930.4896	16,945.3304	135,875.82	118.28742605	360	377.43283333
309	23/02/2024	5	687.622	82,409.1783	12,131.9617	94,541.14	137.48998723	240	393.92141667
310	22/02/2024	4	174.366	16,505.9688	2,453.7912	18,959.76	108.7354186	68	278.82
311	21/02/2024	3	361.104	38,043.1423	5,157.4677	43,200.61	119.63481435	206	209.71169903
312	20/02/2024	2	354.476	33,364.8702	4,572.0898	37,936.96	107.02264751	159	238.5972327
313	19/02/2024	1	257	29,404.1358	4,166.6242	33,570.76	130.62552529	122	275.17016393
314	18/02/2024	7	1,286.79	139,659.8603	20,349.4497	160,009.31	124.34764802	398	402.03344221
315	17/02/2024	6	1,495.81	153,256.6881	20,604.2919	173,860.98	116.23199471	472	368.3495339
316	16/02/2024	5	361.33	40,658.5685	4,927.8315	45,586.4	126.16278748	153	297.9503268
317	15/02/2024	4	199.32	19,039.9181	2,556.0219	21,595.94	108.34808348	82	263.36512195
318	14/02/2024	3	257.068	40,681.0636	5,765.8964	46,446.96	180.67966452	115	403.8866087
319	13/02/2024	2	213.744	22,461.9417	2,859.6783	25,321.62	118.46704469	125	202.57296
320	12/02/2024	1	252	23,500.2513	3,131.7487	26,632	105.68253968	79	337.11392405
321	11/02/2024	7	1,044.55	114,988.7005	16,373.3595	131,362.06	125.75947537	358	366.93312849
322	10/02/2024	6	1,296.286	141,117.6187	19,316.1013	160,433.72	123.76413847	521	307.93420345
323	09/02/2024	5	270.864	25,524.7707	3,496.1093	29,020.88	107.1418867	172	168.72604651
324	08/02/2024	4	205	22,328.4876	2,730.5124	25,059	122.23902439	66	379.68181818
325	07/02/2024	3	218.282	23,217.7867	3,087.9933	26,305.78	120.51282286	105	250.5312381
326	06/02/2024	2	213.456	25,197.7434	3,334.8566	28,532.6	133.66970242	77	370.55324675
327	05/02/2024	1	1,301.164	127,529.9173	15,430.5127	142,960.43	109.87118457	463	308.76982721
328	04/02/2024	7	1,138.488	120,628.2317	15,727.5583	136,355.79	119.76919388	407	335.02651106
329	03/02/2024	6	885.964	92,142.1081	11,612.0119	103,754.12	117.10873128	333	311.57393393
330	02/02/2024	5	123	12,256.8974	1,433.1026	13,690	111.30081301	43	318.37209302
331	01/02/2024	4	92.266	8,809.2128	881.4872	9,690.7	105.03002189	34	285.02058824
332	31/01/2024	3	56	2,598.9498	379.0502	2,978	53.17857143	21	141.80952381
333	30/01/2024	2	67.142	4,278.9643	533.9357	4,812.9	71.68240446	27	178.25555556
334	29/01/2024	1	124	7,136.3684	814.6316	7,951	64.12096774	61	130.3442623
335	28/01/2024	7	499.946	36,081.001	5,305.819	41,386.82	82.78258052	196	211.1572449
336	27/01/2024	6	464.442	30,977.0089	4,049.1911	35,026.2	75.41566008	197	177.79796954
337	26/01/2024	5	336.59	23,030.9911	3,173.0289	26,204.02	77.85145132	148	177.05418919
337			122,678.922	11,715,893.4783	1,833,210.9717	13,549,104.45	110.44362168425313	34,336	394.6034613816402
